id,customer_id,status,created_at,updated_at,total_amount
2547,124,completed,2031-12-22,2032-10-21,1026.42
2548,90,pending,2031-12-23,2032-10-22,1097.66
2549,138,completed,2031-12-24,2032-10-23,1026.5
2550,45,cancelled,2031-12-25,2032-10-24,1005.6
2551,198,cancelled,2031-12-26,2032-10-25,1026.34
2552,124,completed,2031-12-27,2032-10-26,1053.16
2553,90,pending,2031-12-28,2032-10-27,1069.75
2554,138,completed,2031-12-29,2032-10-28,1065.43
2555,45,cancelled,2031-12-30,2032-10-29,1068.08
2556,198,cancelled,2031-12-31,2032-10-30,1003.82
2557,124,completed,2032-01-01,2032-10-31,1084.79
2558,90,pending,2032-01-02,2032-11-01,1065.3
2559,138,completed,2032-01-03,2032-11-02,1025.24
2560,45,cancelled,2032-01-04,2032-11-03,1036.37
2561,198,cancelled,2032-01-05,2032-11-04,1038.54
2562,124,completed,2032-01-06,2032-11-05,1099.01
2563,90,pending,2032-01-07,2032-11-06,1032.01
2564,138,completed,2032-01-08,2032-11-07,1073.97
2565,45,cancelled,2032-01-09,2032-11-08,1067.81
2566,198,cancelled,2032-01-10,2032-11-09,1029.11
2567,124,completed,2032-01-11,2032-11-10,1008.77
2568,90,pending,2032-01-12,2032-11-11,1079.51
2569,138,completed,2032-01-13,2032-11-12,1088.54
2570,45,cancelled,2032-01-14,2032-11-13,1013.84
2571,198,cancelled,2032-01-15,2032-11-14,1027.14
2572,124,completed,2032-01-16,2032-11-15,1049.69
2573,90,pending,2032-01-17,2032-11-16,1072.98
2574,138,completed,2032-01-18,2032-11-17,1097.96
2575,45,cancelled,2032-01-19,2032-11-18,1022.53
2576,198,cancelled,2032-01-20,2032-11-19,1050.88
2577,124,completed,2032-01-21,2032-11-20,1012.66
2578,90,pending,2032-01-22,2032-11-21,1070.26
2579,138,completed,2032-01-23,2032-11-22,1041.26
2580,45,cancelled,2032-01-24,2032-11-23,1015.56
2581,198,cancelled,2032-01-25,2032-11-24,1003.03
2582,124,completed,2032-01-26,2032-11-25,1091.41
2583,90,pending,2032-01-27,2032-11-26,1091.3
2584,138,completed,2032-01-28,2032-11-27,1063.91
2585,45,cancelled,2032-01-29,2032-11-28,1083.58
2586,198,cancelled,2032-01-30,2032-11-29,1026.28
2587,124,completed,2032-01-31,2032-11-30,1083.13
2588,90,pending,2032-02-01,2032-12-01,1063.14
2589,138,completed,2032-02-02,2032-12-02,1076.54
2590,45,cancelled,2032-02-03,2032-12-03,1035.09
2591,198,cancelled,2032-02-04,2032-12-04,1059.54
2592,124,completed,2032-02-05,2032-12-05,1046.75
2593,90,pending,2032-02-06,2032-12-06,1087.71
2594,138,completed,2032-02-07,2032-12-07,1085.12
2595,45,cancelled,2032-02-08,2032-12-08,1036.62
2596,198,cancelled,2032-02-09,2032-12-09,1068.59
2597,124,completed,2032-02-10,2032-12-10,1025.22
2598,90,pending,2032-02-11,2032-12-11,1097.35
2599,138,completed,2032-02-12,2032-12-12,1021.81
2600,45,cancelled,2032-02-13,2032-12-13,1024.87
2601,198,cancelled,2032-02-14,2032-12-14,1093.67
2602,124,completed,2032-02-15,2032-12-15,1044.66
2603,90,pending,2032-02-16,2032-12-16,1074.04
2604,138,completed,2032-02-17,2032-12-17,1081.08
2605,45,cancelled,2032-02-18,2032-12-18,1052.87
2606,198,cancelled,2032-02-19,2032-12-19,1062.58
2607,124,completed,2032-02-20,2032-12-20,1095.93
2608,90,pending,2032-02-21,2032-12-21,1071.44
2609,138,completed,2032-02-22,2032-12-22,1011.95
2610,45,cancelled,2032-02-23,2032-12-23,1074.89
2611,198,cancelled,2032-02-24,2032-12-24,1087.15
2612,124,completed,2032-02-25,2032-12-25,1032.18
2613,90,pending,2032-02-26,2032-12-26,1099.8
2614,138,completed,2032-02-27,2032-12-27,1010.24
2615,45,cancelled,2032-02-28,2032-12-28,1078.06
2616,198,cancelled,2032-02-29,2032-12-29,1014.86
2617,124,completed,2032-03-01,2032-12-30,1028.88
2618,90,pending,2032-03-02,2032-12-31,1043.39
2619,138,completed,2032-03-03,2033-01-01,1022.73
2620,45,cancelled,2032-03-04,2033-01-02,1008.54
2621,198,cancelled,2032-03-05,2033-01-03,1067.06
2622,124,completed,2032-03-06,2033-01-04,1075.53
2623,90,pending,2032-03-07,2033-01-05,1025.45
2624,138,completed,2032-03-08,2033-01-06,1052.01
2625,45,cancelled,2032-03-09,2033-01-07,1024.55
2626,198,cancelled,2032-03-10,2033-01-08,1060.29
2627,124,completed,2032-03-11,2033-01-09,1017.35
2628,90,pending,2032-03-12,2033-01-10,1046.8
2629,138,completed,2032-03-13,2033-01-11,1073.82
2630,45,cancelled,2032-03-14,2033-01-12,1016.43
2631,198,cancelled,2032-03-15,2033-01-13,1009.19
2632,124,completed,2032-03-16,2033-01-14,1067.67
2633,90,pending,2032-03-17,2033-01-15,1097.41
2634,138,completed,2032-03-18,2033-01-16,1043.09
2635,45,cancelled,2032-03-19,2033-01-17,1065.01
2636,198,cancelled,2032-03-20,2033-01-18,1098.65
2637,124,completed,2032-03-21,2033-01-19,1020.88
2638,90,pending,2032-03-22,2033-01-20,1000.38
2639,138,completed,2032-03-23,2033-01-21,1079.06
2640,45,cancelled,2032-03-24,2033-01-22,1046.38
2641,198,cancelled,2032-03-25,2033-01-23,1069.77
2642,124,completed,2032-03-26,2033-01-24,1099.19
2643,90,pending,2032-03-27,2033-01-25,1056.73
2644,138,completed,2032-03-28,2033-01-26,1075.94
2645,45,cancelled,2032-03-29,2033-01-27,1058.35
2646,198,cancelled,2032-03-30,2033-01-28,1076.34
2647,124,completed,2032-03-31,2033-01-29,1098.72
2648,90,pending,2032-04-01,2033-01-30,1059.33
2649,138,completed,2032-04-02,2033-01-31,1073.06
2650,45,cancelled,2032-04-03,2033-02-01,1057.57
2651,198,cancelled,2032-04-04,2033-02-02,1036.65
2652,124,completed,2032-04-05,2033-02-03,1050.47
2653,90,pending,2032-04-06,2033-02-04,1034.66
2654,138,completed,2032-04-07,2033-02-05,1014.51
2655,45,cancelled,2032-04-08,2033-02-06,1021.42
2656,198,cancelled,2032-04-09,2033-02-07,1069.14
2657,124,completed,2032-04-10,2033-02-08,1029.65
2658,90,pending,2032-04-11,2033-02-09,1070.58
2659,138,completed,2032-04-12,2033-02-10,1087.16
2660,45,cancelled,2032-04-13,2033-02-11,1019.66
2661,198,cancelled,2032-04-14,2033-02-12,1041.31
2662,124,completed,2032-04-15,2033-02-13,1058.76
2663,90,pending,2032-04-16,2033-02-14,1005.56
2664,138,completed,2032-04-17,2033-02-15,1009.15
2665,45,cancelled,2032-04-18,2033-02-16,1066.65
2666,198,cancelled,2032-04-19,2033-02-17,1067.85
2667,124,completed,2032-04-20,2033-02-18,1023.54
2668,90,pending,2032-04-21,2033-02-19,1046.82
2669,138,completed,2032-04-22,2033-02-20,1024.06
2670,45,cancelled,2032-04-23,2033-02-21,1093.8
2671,198,cancelled,2032-04-24,2033-02-22,1079.07
2672,124,completed,2032-04-25,2033-02-23,1084.56
2673,90,pending,2032-04-26,2033-02-24,1099.97
2674,138,completed,2032-04-27,2033-02-25,1009.92
2675,45,cancelled,2032-04-28,2033-02-26,1035.48
2676,198,cancelled,2032-04-29,2033-02-27,1047.5
2677,124,completed,2032-04-30,2033-02-28,1085.83
2678,90,pending,2032-05-01,2033-03-01,1094.74
2679,138,completed,2032-05-02,2033-03-02,1068.02
2680,45,cancelled,2032-05-03,2033-03-03,1065.24
2681,198,cancelled,2032-05-04,2033-03-04,1092.62
2682,124,completed,2032-05-05,2033-03-05,1027.2
2683,90,pending,2032-05-06,2033-03-06,1049.47
2684,138,completed,2032-05-07,2033-03-07,1048.6
2685,45,cancelled,2032-05-08,2033-03-08,1057.17
2686,198,cancelled,2032-05-09,2033-03-09,1022.3
2687,124,completed,2032-05-10,2033-03-10,1034.95
2688,90,pending,2032-05-11,2033-03-11,1052.15
2689,138,completed,2032-05-12,2033-03-12,1006.84
2690,45,cancelled,2032-05-13,2033-03-13,1090.94
2691,198,cancelled,2032-05-14,2033-03-14,1004.73
2692,124,completed,2032-05-15,2033-03-15,1021.92
2693,90,pending,2032-05-16,2033-03-16,1052.48
2694,138,completed,2032-05-17,2033-03-17,1066.73
2695,45,cancelled,2032-05-18,2033-03-18,1020.17
2696,198,cancelled,2032-05-19,2033-03-19,1005.2
2697,124,completed,2032-05-20,2033-03-20,1029.36
2698,90,pending,2032-05-21,2033-03-21,1006.43
2699,138,completed,2032-05-22,2033-03-22,1072.81
2700,45,cancelled,2032-05-23,2033-03-23,1097.05
2701,198,cancelled,2032-05-24,2033-03-24,1084.0
2702,124,completed,2032-05-25,2033-03-25,1049.01
2703,90,pending,2032-05-26,2033-03-26,1073.82
2704,138,completed,2032-05-27,2033-03-27,1004.29
2705,45,cancelled,2032-05-28,2033-03-28,1010.41
2706,198,cancelled,2032-05-29,2033-03-29,1023.88
2707,124,completed,2032-05-30,2033-03-30,1066.73
2708,90,pending,2032-05-31,2033-03-31,1031.37
2709,138,completed,2032-06-01,2033-04-01,1071.47
2710,45,cancelled,2032-06-02,2033-04-02,1038.88
2711,198,cancelled,2032-06-03,2033-04-03,1014.98
2712,124,completed,2032-06-04,2033-04-04,1039.31
2713,90,pending,2032-06-05,2033-04-05,1042.07
2714,138,completed,2032-06-06,2033-04-06,1061.78
2715,45,cancelled,2032-06-07,2033-04-07,1023.31
2716,198,cancelled,2032-06-08,2033-04-08,1040.59
2717,124,completed,2032-06-09,2033-04-09,1026.1
2718,90,pending,2032-06-10,2033-04-10,1073.1
2719,138,completed,2032-06-11,2033-04-11,1080.6
2720,45,cancelled,2032-06-12,2033-04-12,1078.51
2721,198,cancelled,2032-06-13,2033-04-13,1067.72
2722,124,completed,2032-06-14,2033-04-14,1063.39
2723,90,pending,2032-06-15,2033-04-15,1049.62
2724,138,completed,2032-06-16,2033-04-16,1051.63
2725,45,cancelled,2032-06-17,2033-04-17,1001.63
2726,198,cancelled,2032-06-18,2033-04-18,1025.01
2727,124,completed,2032-06-19,2033-04-19,1008.32
2728,90,pending,2032-06-20,2033-04-20,1077.07
2729,138,completed,2032-06-21,2033-04-21,1050.09
2730,45,cancelled,2032-06-22,2033-04-22,1064.71
2731,198,cancelled,2032-06-23,2033-04-23,1059.25
2732,124,completed,2032-06-24,2033-04-24,1090.03
2733,90,pending,2032-06-25,2033-04-25,1050.49
2734,138,completed,2032-06-26,2033-04-26,1064.27
2735,45,cancelled,2032-06-27,2033-04-27,1004.18
2736,198,cancelled,2032-06-28,2033-04-28,1060.89
2737,124,completed,2032-06-29,2033-04-29,1035.07
2738,90,pending,2032-06-30,2033-04-30,1010.6
2739,138,completed,2032-07-01,2033-05-01,1099.23
2740,45,cancelled,2032-07-02,2033-05-02,1042.73
2741,198,cancelled,2032-07-03,2033-05-03,1087.47
2742,124,completed,2032-07-04,2033-05-04,1019.54
2743,90,pending,2032-07-05,2033-05-05,1055.24
2744,138,completed,2032-07-06,2033-05-06,1016.05
2745,45,cancelled,2032-07-07,2033-05-07,1039.8
2746,198,cancelled,2032-07-08,2033-05-08,1043.91
2747,124,completed,2032-07-09,2033-05-09,1040.1
2748,90,pending,2032-07-10,2033-05-10,1001.18
2749,138,completed,2032-07-11,2033-05-11,1082.57
2750,45,cancelled,2032-07-12,2033-05-12,1076.33
2751,198,cancelled,2032-07-13,2033-05-13,1059.83
2752,124,completed,2032-07-14,2033-05-14,1076.18
2753,90,pending,2032-07-15,2033-05-15,1036.16
2754,138,completed,2032-07-16,2033-05-16,1013.11
2755,45,cancelled,2032-07-17,2033-05-17,1041.88
2756,198,cancelled,2032-07-18,2033-05-18,1091.51
2757,124,completed,2032-07-19,2033-05-19,1086.83
2758,90,pending,2032-07-20,2033-05-20,1012.33
2759,138,completed,2032-07-21,2033-05-21,1006.26
2760,45,cancelled,2032-07-22,2033-05-22,1015.58
2761,198,cancelled,2032-07-23,2033-05-23,1068.46
2762,124,completed,2032-07-24,2033-05-24,1010.01
2763,90,pending,2032-07-25,2033-05-25,1015.13
2764,138,completed,2032-07-26,2033-05-26,1012.29
2765,45,cancelled,2032-07-27,2033-05-27,1000.98
2766,198,cancelled,2032-07-28,2033-05-28,1000.88
2767,124,completed,2032-07-29,2033-05-29,1058.31
2768,90,pending,2032-07-30,2033-05-30,1082.59
2769,138,completed,2032-07-31,2033-05-31,1008.22
2770,45,cancelled,2032-08-01,2033-06-01,1031.05
2771,198,cancelled,2032-08-02,2033-06-02,1028.33
2772,124,completed,2032-08-03,2033-06-03,1036.97
2773,90,pending,2032-08-04,2033-06-04,1089.99
2774,138,completed,2032-08-05,2033-06-05,1017.65
2775,45,cancelled,2032-08-06,2033-06-06,1071.3
2776,198,cancelled,2032-08-07,2033-06-07,1001.05
2777,124,completed,2032-08-08,2033-06-08,1023.98
2778,90,pending,2032-08-09,2033-06-09,1079.48
2779,138,completed,2032-08-10,2033-06-10,1077.67
2780,45,cancelled,2032-08-11,2033-06-11,1000.5
2781,198,cancelled,2032-08-12,2033-06-12,1031.48
2782,124,completed,2032-08-13,2033-06-13,1001.44
2783,90,pending,2032-08-14,2033-06-14,1063.93
2784,138,completed,2032-08-15,2033-06-15,1026.9
2785,45,cancelled,2032-08-16,2033-06-16,1042.05
2786,198,cancelled,2032-08-17,2033-06-17,1031.82
2787,124,completed,2032-08-18,2033-06-18,1028.31
2788,90,pending,2032-08-19,2033-06-19,1076.5
2789,138,completed,2032-08-20,2033-06-20,1064.79
2790,45,cancelled,2032-08-21,2033-06-21,1031.78
2791,198,cancelled,2032-08-22,2033-06-22,1079.74
2792,124,completed,2032-08-23,2033-06-23,1018.95
2793,90,pending,2032-08-24,2033-06-24,1070.61
2794,138,completed,2032-08-25,2033-06-25,1098.9
2795,45,cancelled,2032-08-26,2033-06-26,1009.36
2796,198,cancelled,2032-08-27,2033-06-27,1058.8
2797,124,completed,2032-08-28,2033-06-28,1045.67
2798,90,pending,2032-08-29,2033-06-29,1032.7
2799,138,completed,2032-08-30,2033-06-30,1054.75
2800,45,cancelled,2032-08-31,2033-07-01,1037.14
2801,198,cancelled,2032-09-01,2033-07-02,1086.3
2802,124,completed,2032-09-02,2033-07-03,1049.54
2803,90,pending,2032-09-03,2033-07-04,1049.37
2804,138,completed,2032-09-04,2033-07-05,1064.97
2805,45,cancelled,2032-09-05,2033-07-06,1005.78
2806,198,cancelled,2032-09-06,2033-07-07,1026.67
2807,124,completed,2032-09-07,2033-07-08,1028.69
2808,90,pending,2032-09-08,2033-07-09,1007.85
2809,138,completed,2032-09-09,2033-07-10,1037.59
2810,45,cancelled,2032-09-10,2033-07-11,1084.44
2811,198,cancelled,2032-09-11,2033-07-12,1095.85
2812,124,completed,2032-09-12,2033-07-13,1019.54
2813,90,pending,2032-09-13,2033-07-14,1072.62
2814,138,completed,2032-09-14,2033-07-15,1094.0
2815,45,cancelled,2032-09-15,2033-07-16,1038.46
2816,198,cancelled,2032-09-16,2033-07-17,1070.04
2817,124,completed,2032-09-17,2033-07-18,1082.42
2818,90,pending,2032-09-18,2033-07-19,1025.77
2819,138,completed,2032-09-19,2033-07-20,1000.89
2820,45,cancelled,2032-09-20,2033-07-21,1065.66
2821,198,cancelled,2032-09-21,2033-07-22,1099.78
2822,124,completed,2032-09-22,2033-07-23,1039.5
2823,90,pending,2032-09-23,2033-07-24,1089.94
2824,138,completed,2032-09-24,2033-07-25,1045.78
2825,45,cancelled,2032-09-25,2033-07-26,1006.14
2826,198,cancelled,2032-09-26,2033-07-27,1088.13
2827,124,completed,2032-09-27,2033-07-28,1056.28
2828,90,pending,2032-09-28,2033-07-29,1032.47
2829,138,completed,2032-09-29,2033-07-30,1060.84
2830,45,cancelled,2032-09-30,2033-07-31,1046.6
2831,198,cancelled,2032-10-01,2033-08-01,1016.76
2832,124,completed,2032-10-02,2033-08-02,1043.77
2833,90,pending,2032-10-03,2033-08-03,1089.61
2834,138,completed,2032-10-04,2033-08-04,1054.46
2835,45,cancelled,2032-10-05,2033-08-05,1050.62
2836,198,cancelled,2032-10-06,2033-08-06,1055.07
2837,124,completed,2032-10-07,2033-08-07,1010.73
2838,90,pending,2032-10-08,2033-08-08,1063.72
2839,138,completed,2032-10-09,2033-08-09,1065.4
2840,45,cancelled,2032-10-10,2033-08-10,1073.25
2841,198,cancelled,2032-10-11,2033-08-11,1010.03
2842,124,completed,2032-10-12,2033-08-12,1074.41
2843,90,pending,2032-10-13,2033-08-13,1037.09
2844,138,completed,2032-10-14,2033-08-14,1083.51
2845,45,cancelled,2032-10-15,2033-08-15,1079.01
2846,198,cancelled,2032-10-16,2033-08-16,1029.16
2847,124,completed,2032-10-17,2033-08-17,1039.54
2848,90,pending,2032-10-18,2033-08-18,1022.91
2849,138,completed,2032-10-19,2033-08-19,1095.28
2850,45,cancelled,2032-10-20,2033-08-20,1019.34
2851,198,cancelled,2032-10-21,2033-08-21,1081.21
2852,124,completed,2032-10-22,2033-08-22,1094.24
2853,90,pending,2032-10-23,2033-08-23,1082.59
2854,138,completed,2032-10-24,2033-08-24,1026.76
2855,45,cancelled,2032-10-25,2033-08-25,1053.93
2856,198,cancelled,2032-10-26,2033-08-26,1049.67
2857,124,completed,2032-10-27,2033-08-27,1014.54
2858,90,pending,2032-10-28,2033-08-28,1016.48
2859,138,completed,2032-10-29,2033-08-29,1022.82
2860,45,cancelled,2032-10-30,2033-08-30,1012.82
2861,198,cancelled,2032-10-31,2033-08-31,1039.79
2862,124,completed,2032-11-01,2033-09-01,1092.35
2863,90,pending,2032-11-02,2033-09-02,1044.02
2864,138,completed,2032-11-03,2033-09-03,1092.19
2865,45,cancelled,2032-11-04,2033-09-04,1012.06
2866,198,cancelled,2032-11-05,2033-09-05,1011.03
2867,124,completed,2032-11-06,2033-09-06,1041.72
2868,90,pending,2032-11-07,2033-09-07,1077.01
2869,138,completed,2032-11-08,2033-09-08,1096.41
2870,45,cancelled,2032-11-09,2033-09-09,1092.38
2871,198,cancelled,2032-11-10,2033-09-10,1005.76
2872,124,completed,2032-11-11,2033-09-11,1035.72
2873,90,pending,2032-11-12,2033-09-12,1016.11
2874,138,completed,2032-11-13,2033-09-13,1047.37
2875,45,cancelled,2032-11-14,2033-09-14,1022.11
2876,198,cancelled,2032-11-15,2033-09-15,1053.45
2877,124,completed,2032-11-16,2033-09-16,1052.83
2878,90,pending,2032-11-17,2033-09-17,1090.0
2879,138,completed,2032-11-18,2033-09-18,1049.94
2880,45,cancelled,2032-11-19,2033-09-19,1071.37
2881,198,cancelled,2032-11-20,2033-09-20,1069.08
2882,124,completed,2032-11-21,2033-09-21,1096.51
2883,90,pending,2032-11-22,2033-09-22,1088.06
2884,138,completed,2032-11-23,2033-09-23,1059.88
2885,45,cancelled,2032-11-24,2033-09-24,1080.92
2886,198,cancelled,2032-11-25,2033-09-25,1023.94
2887,124,completed,2032-11-26,2033-09-26,1015.79
2888,90,pending,2032-11-27,2033-09-27,1025.53
2889,138,completed,2032-11-28,2033-09-28,1042.04
2890,45,cancelled,2032-11-29,2033-09-29,1045.12
2891,198,cancelled,2032-11-30,2033-09-30,1042.74
2892,124,completed,2032-12-01,2033-10-01,1097.7
2893,90,pending,2032-12-02,2033-10-02,1089.96
2894,138,completed,2032-12-03,2033-10-03,1063.85
2895,45,cancelled,2032-12-04,2033-10-04,1024.09
2896,198,cancelled,2032-12-05,2033-10-05,1069.05
2897,124,completed,2032-12-06,2033-10-06,1085.57
2898,90,pending,2032-12-07,2033-10-07,1001.46
2899,138,completed,2032-12-08,2033-10-08,1083.57
2900,45,cancelled,2032-12-09,2033-10-09,1024.56
2901,198,cancelled,2032-12-10,2033-10-10,1081.32
2902,124,completed,2032-12-11,2033-10-11,1060.96
2903,90,pending,2032-12-12,2033-10-12,1044.32
2904,138,completed,2032-12-13,2033-10-13,1071.28
2905,45,cancelled,2032-12-14,2033-10-14,1040.56
2906,198,cancelled,2032-12-15,2033-10-15,1030.84
2907,124,completed,2032-12-16,2033-10-16,1086.47
2908,90,pending,2032-12-17,2033-10-17,1046.24
2909,138,completed,2032-12-18,2033-10-18,1065.91
2910,45,cancelled,2032-12-19,2033-10-19,1030.33
2911,198,cancelled,2032-12-20,2033-10-20,1090.78
2912,124,completed,2032-12-21,2033-10-21,1011.78
2913,90,pending,2032-12-22,2033-10-22,1019.99
2914,138,completed,2032-12-23,2033-10-23,1067.98
2915,45,cancelled,2032-12-24,2033-10-24,1018.2
2916,198,cancelled,2032-12-25,2033-10-25,1042.92
2917,124,completed,2032-12-26,2033-10-26,1090.03
2918,90,pending,2032-12-27,2033-10-27,1086.59
2919,138,completed,2032-12-28,2033-10-28,1011.36
2920,45,cancelled,2032-12-29,2033-10-29,1002.04
2921,198,cancelled,2032-12-30,2033-10-30,1035.59
2922,124,completed,2032-12-31,2033-10-31,1046.15
2923,90,pending,2033-01-01,2033-11-01,1032.52
2924,138,completed,2033-01-02,2033-11-02,1016.52
2925,45,cancelled,2033-01-03,2033-11-03,1015.3
2926,198,cancelled,2033-01-04,2033-11-04,1047.63
2927,124,completed,2033-01-05,2033-11-05,1043.04
2928,90,pending,2033-01-06,2033-11-06,1000.57
2929,138,completed,2033-01-07,2033-11-07,1088.01
2930,45,cancelled,2033-01-08,2033-11-08,1028.08
2931,198,cancelled,2033-01-09,2033-11-09,1032.73
2932,124,completed,2033-01-10,2033-11-10,1028.02
2933,90,pending,2033-01-11,2033-11-11,1012.06
2934,138,completed,2033-01-12,2033-11-12,1098.85
2935,45,cancelled,2033-01-13,2033-11-13,1046.31
2936,198,cancelled,2033-01-14,2033-11-14,1010.06
2937,124,completed,2033-01-15,2033-11-15,1062.67
2938,90,pending,2033-01-16,2033-11-16,1056.39
2939,138,completed,2033-01-17,2033-11-17,1062.4
2940,45,cancelled,2033-01-18,2033-11-18,1053.2
2941,198,cancelled,2033-01-19,2033-11-19,1033.05
2942,124,completed,2033-01-20,2033-11-20,1029.13
2943,90,pending,2033-01-21,2033-11-21,1052.3
2944,138,completed,2033-01-22,2033-11-22,1000.89
2945,45,cancelled,2033-01-23,2033-11-23,1010.02
2946,198,cancelled,2033-01-24,2033-11-24,1050.63
2947,124,completed,2033-01-25,2033-11-25,1030.14
2948,90,pending,2033-01-26,2033-11-26,1006.76
2949,138,completed,2033-01-27,2033-11-27,1093.58
2950,45,cancelled,2033-01-28,2033-11-28,1058.48
2951,198,cancelled,2033-01-29,2033-11-29,1075.52
2952,124,completed,2033-01-30,2033-11-30,1088.42
2953,90,pending,2033-01-31,2033-12-01,1049.31
2954,138,completed,2033-02-01,2033-12-02,1020.14
2955,45,cancelled,2033-02-02,2033-12-03,1067.02
2956,198,cancelled,2033-02-03,2033-12-04,1018.4
2957,124,completed,2033-02-04,2033-12-05,1033.38
2958,90,pending,2033-02-05,2033-12-06,1051.47
2959,138,completed,2033-02-06,2033-12-07,1092.64
2960,45,cancelled,2033-02-07,2033-12-08,1037.78
2961,198,cancelled,2033-02-08,2033-12-09,1059.75
2962,124,completed,2033-02-09,2033-12-10,1037.33
2963,90,pending,2033-02-10,2033-12-11,1072.04
2964,138,completed,2033-02-11,2033-12-12,1084.21
2965,45,cancelled,2033-02-12,2033-12-13,1010.12
2966,198,cancelled,2033-02-13,2033-12-14,1054.72
2967,124,completed,2033-02-14,2033-12-15,1022.64
2968,90,pending,2033-02-15,2033-12-16,1079.61
2969,138,completed,2033-02-16,2033-12-17,1069.54
2970,45,cancelled,2033-02-17,2033-12-18,1002.2
2971,198,cancelled,2033-02-18,2033-12-19,1043.96
2972,124,completed,2033-02-19,2033-12-20,1033.77
2973,90,pending,2033-02-20,2033-12-21,1044.81
2974,138,completed,2033-02-21,2033-12-22,1094.4
2975,45,cancelled,2033-02-22,2033-12-23,1065.23
2976,198,cancelled,2033-02-23,2033-12-24,1012.21
2977,124,completed,2033-02-24,2033-12-25,1079.1
2978,90,pending,2033-02-25,2033-12-26,1058.55
2979,138,completed,2033-02-26,2033-12-27,1036.03
2980,45,cancelled,2033-02-27,2033-12-28,1095.98
2981,198,cancelled,2033-02-28,2033-12-29,1084.26
2982,124,completed,2033-03-01,2033-12-30,1029.66
2983,90,pending,2033-03-02,2033-12-31,1069.41
2984,138,completed,2033-03-03,2034-01-01,1067.24
2985,45,cancelled,2033-03-04,2034-01-02,1017.87
2986,198,cancelled,2033-03-05,2034-01-03,1021.89
2987,124,completed,2033-03-06,2034-01-04,1053.99
2988,90,pending,2033-03-07,2034-01-05,1093.89
2989,138,completed,2033-03-08,2034-01-06,1096.24
2990,45,cancelled,2033-03-09,2034-01-07,1051.91
2991,198,cancelled,2033-03-10,2034-01-08,1091.87
2992,124,completed,2033-03-11,2034-01-09,1034.73
2993,90,pending,2033-03-12,2034-01-10,1088.96
2994,138,completed,2033-03-13,2034-01-11,1093.4
2995,45,cancelled,2033-03-14,2034-01-12,1080.82
2996,198,cancelled,2033-03-15,2034-01-13,1082.1
2997,124,completed,2033-03-16,2034-01-14,1035.58
2998,90,pending,2033-03-17,2034-01-15,1089.25
2999,138,completed,2033-03-18,2034-01-16,1003.11
3000,45,cancelled,2033-03-19,2034-01-17,1069.6
